timestamp,symbol,underlying,strike,expiry,option_type,open,high,low,close,volume,iv,delta,gamma,theta,vega
2024-02-29,AAPL240419C00202,AAPL,202.0,2024-04-19,C,8.0128,8.1731,7.8525,8.0128,111,0.25,0.543,0.021244,-0.088,0.2962
2024-02-29,AAPL240419P00202,AAPL,202.0,2024-04-19,P,6.8639,7.0012,6.7266,6.8639,318,0.25,-0.457,0.021244,-0.0876,0.2962
2024-02-29,AAPL240419C00212,AAPL,212.0,2024-04-19,C,3.8035,3.8796,3.7274,3.8035,270,0.2425,0.3337,0.020085,-0.0746,0.2716
2024-02-29,AAPL240419P00212,AAPL,212.0,2024-04-19,P,12.5864,12.8381,12.3347,12.5864,215,0.2425,-0.6663,0.020085,-0.086,0.2716
2024-02-29,AAPL240419C00222,AAPL,222.0,2024-04-19,C,1.4708,1.5002,1.4414,1.4708,266,0.235,0.1645,0.014114,-0.0478,0.185
2024-02-29,AAPL240419P00222,AAPL,222.0,2024-04-19,P,20.1854,20.5891,19.7817,20.1854,30,0.235,-0.8355,0.014114,-0.0693,0.185
2024-03-01,AAPL240315C00177,AAPL,177.0,2024-03-15,C,20.0088,20.409,19.6086,20.0088,33,0.265,0.9815,0.004435,-0.0402,0.0174
2024-03-01,AAPL240315P00177,AAPL,177.0,2024-03-15,P,0.0697,0.0711,0.0683,0.0697,29,0.265,-0.0185,0.004435,-0.017,0.0174
2024-03-01,AAPL240315C00187,AAPL,187.0,2024-03-15,C,10.717,10.9313,10.5027,10.717,80,0.2575,0.8545,0.023041,-0.1024,0.088
2024-03-01,AAPL240315P00187,AAPL,187.0,2024-03-15,P,0.7587,0.7739,0.7435,0.7587,375,0.2575,-0.1455,0.023041,-0.0849,0.088
2024-03-01,AAPL240315C00197,AAPL,197.0,2024-03-15,C,3.8287,3.9053,3.7521,3.8287,180,0.25,0.5088,0.041435,-0.1503,0.1536
2024-03-01,AAPL240315P00197,AAPL,197.0,2024-03-15,P,3.8513,3.9283,3.7743,3.8513,421,0.25,-0.4912,0.041435,-0.1509,0.1536
2024-03-01,AAPL240315C00206,AAPL,206.0,2024-03-15,C,0.8855,0.9032,0.8678,0.8855,252,0.2425,0.179,0.028002,-0.0919,0.1007
2024-03-01,AAPL240315P00206,AAPL,206.0,2024-03-15,P,9.8908,10.0886,9.693,9.8908,275,0.2425,-0.821,0.028002,-0.1107,0.1007
2024-03-01,AAPL240315C00216,AAPL,216.0,2024-03-15,C,0.0798,0.0814,0.0782,0.0798,243,0.235,0.0238,0.006209,-0.0188,0.0216
2024-03-01,AAPL240315P00216,AAPL,216.0,2024-03-15,P,19.0659,19.4472,18.6846,19.0659,86,0.235,-0.9762,0.006209,-0.0471,0.0216
2024-03-01,AAPL240419C00177,AAPL,177.0,2024-04-19,C,21.9026,22.3407,21.4645,21.9026,320,0.265,0.8848,0.010181,-0.0587,0.14
2024-03-01,AAPL240419P00177,AAPL,177.0,2024-04-19,P,1.1185,1.1409,1.0961,1.1185,467,0.265,-0.1152,0.010181,-0.0411,0.14
2024-03-01,AAPL240419C00187,AAPL,187.0,2024-04-19,C,13.8815,14.1591,13.6039,13.8815,273,0.2575,0.7418,0.017424,-0.0792,0.2328
2024-03-01,AAPL240419P00187,AAPL,187.0,2024-04-19,P,3.0305,3.0911,2.9699,3.0305,81,0.2575,-0.2582,0.017424,-0.0685,0.2328
2024-03-01,AAPL240419C00197,AAPL,197.0,2024-04-19,C,7.6333,7.786,7.4806,7.6333,177,0.25,0.5386,0.022049,-0.0864,0.286
2024-03-01,AAPL240419P00197,AAPL,197.0,2024-04-19,P,6.7154,6.8497,6.5811,6.7154,486,0.25,-0.4614,0.022049,-0.0863,0.286
2024-03-01,AAPL240419C00206,AAPL,206.0,2024-04-19,C,3.8053,3.8814,3.7292,3.8053,323,0.2425,0.3425,0.021034,-0.0742,0.2647
2024-03-01,AAPL240419P00206,AAPL,206.0,2024-04-19,P,11.8272,12.0637,11.5907,11.8272,173,0.2425,-0.6575,0.021034,-0.0848,0.2647
2024-03-01,AAPL240419C00216,AAPL,216.0,2024-04-19,C,1.4309,1.4595,1.4023,1.4309,93,0.235,0.1655,0.014695,-0.0472,0.1792
2024-03-01,AAPL240419P00216,AAPL,216.0,2024-04-19,P,19.3859,19.7736,18.9982,19.3859,211,0.235,-0.8345,0.014695,-0.0681,0.1792
2024-03-04,AAPL240315C00179,AAPL,179.0,2024-03-15,C,20.5261,20.9366,20.1156,20.5261,325,0.265,0.9914,0.002543,-0.034,0.0081
2024-03-04,AAPL240315P00179,AAPL,179.0,2024-03-15,P,0.0266,0.0271,0.0261,0.0266,388,0.265,-0.0086,0.002543,-0.0099,0.0081
2024-03-04,AAPL240315C00189,AAPL,189.0,2024-03-15,C,10.988,11.2078,10.7682,10.988,441,0.2575,0.8916,0.020888,-0.0981,0.0643
2024-03-04,AAPL240315P00189,AAPL,189.0,2024-03-15,P,0.4735,0.483,0.464,0.4735,163,0.2575,-0.1084,0.020888,-0.0783,0.0643
2024-03-04,AAPL240315C00199,AAPL,199.0,2024-03-15,C,3.7159,3.7902,3.6416,3.7159,313,0.25,0.5331,0.04598,-0.1703,0.1375
2024-03-04,AAPL240315P00199,AAPL,199.0,2024-03-15,P,3.1863,3.25,3.1226,3.1863,182,0.25,-0.4669,0.04598,-0.1694,0.1375
2024-03-04,AAPL240315C00209,AAPL,209.0,2024-03-15,C,0.5873,0.599,0.5756,0.5873,269,0.2425,0.14,0.026536,-0.0886,0.077
2024-03-04,AAPL240315P00209,AAPL,209.0,2024-03-15,P,10.0426,10.2435,9.8417,10.0426,434,0.2425,-0.86,0.026536,-0.1097,0.077
2024-03-04,AAPL240315C00219,AAPL,219.0,2024-03-15,C,0.0328,0.0335,0.0321,0.0328,270,0.235,0.0119,0.003802,-0.0117,0.0107
2024-03-04,AAPL240315P00219,AAPL,219.0,2024-03-15,P,19.4731,19.8626,19.0836,19.4731,282,0.235,-0.9881,0.003802,-0.0411,0.0107
2024-03-04,AAPL240419C00179,AAPL,179.0,2024-04-19,C,22.3368,22.7835,21.8901,22.3368,260,0.265,0.8947,0.009718,-0.0585,0.1288
2024-03-04,AAPL240419P00179,AAPL,179.0,2024-04-19,P,0.9824,1.002,0.9628,0.9824,372,0.265,-0.1053,0.009718,-0.0401,0.1288
2024-03-04,AAPL240419C00189,AAPL,189.0,2024-04-19,C,14.1833,14.467,13.8996,14.1833,298,0.2575,0.7553,0.01725,-0.0809,0.2222
2024-03-04,AAPL240419P00189,AAPL,189.0,2024-04-19,P,2.766,2.8213,2.7107,2.766,163,0.2575,-0.2447,0.01725,-0.0692,0.2222
2024-03-04,AAPL240419C00199,AAPL,199.0,2024-04-19,C,7.7903,7.9461,7.6345,7.7903,253,0.25,0.5511,0.022377,-0.09,0.2798
2024-03-04,AAPL240419P00199,AAPL,199.0,2024-04-19,P,6.3103,6.4365,6.1841,6.3103,427,0.25,-0.4489,0.022377,-0.0892,0.2798
2024-03-04,AAPL240419C00209,AAPL,209.0,2024-04-19,C,3.5553,3.6264,3.4842,3.5553,18,0.2425,0.33,0.021115,-0.076,0.2561
2024-03-04,AAPL240419P00209,AAPL,209.0,2024-04-19,P,12.0125,12.2527,11.7722,12.0125,198,0.2425,-0.67,0.021115,-0.0874,0.2561
2024-03-04,AAPL240419C00219,AAPL,219.0,2024-04-19,C,1.2923,1.3181,1.2665,1.2923,179,0.235,0.1546,0.014313,-0.047,0.1683
2024-03-04,AAPL240419P00219,AAPL,219.0,2024-04-19,P,19.6866,20.0803,19.2929,19.6866,354,0.235,-0.8454,0.014313,-0.0687,0.1683
2024-03-05,AAPL240315C00179,AAPL,179.0,2024-03-15,C,19.9667,20.366,19.5674,19.9667,66,0.265,0.9925,0.002369,-0.0333,0.0068
2024-03-05,AAPL240315P00179,AAPL,179.0,2024-03-15,P,0.0217,0.0221,0.0213,0.0217,223,0.265,-0.0075,0.002369,-0.0092,0.0068
2024-03-05,AAPL240315C00189,AAPL,189.0,2024-03-15,C,10.4157,10.624,10.2074,10.4157,308,0.2575,0.8902,0.022171,-0.1023,0.0618
2024-03-05,AAPL240315P00189,AAPL,189.0,2024-03-15,P,0.4569,0.466,0.4478,0.4569,167,0.2575,-0.1098,0.022171,-0.0826,0.0618
2024-03-05,AAPL240315C00199,AAPL,199.0,2024-03-15,C,3.2664,3.3317,3.2011,3.2664,417,0.25,0.5069,0.048512,-0.1773,0.1312
2024-03-05,AAPL240315P00199,AAPL,199.0,2024-03-15,P,3.294,3.3599,3.2281,3.294,470,0.25,-0.4931,0.048512,-0.1779,0.1312
2024-03-05,AAPL240315C00209,AAPL,209.0,2024-03-15,C,0.4355,0.4442,0.4268,0.4355,381,0.2425,0.1141,0.024205,-0.08,0.0635
2024-03-05,AAPL240315P00209,AAPL,209.0,2024-03-15,P,10.4494,10.6584,10.2404,10.4494,456,0.2425,-0.8859,0.024205,-0.1025,0.0635
2024-03-05,AAPL240315C00219,AAPL,219.0,2024-03-15,C,0.0181,0.0185,0.0177,0.0181,362,0.235,0.0072,0.002591,-0.0079,0.0066
2024-03-05,AAPL240315P00219,AAPL,219.0,2024-03-15,P,20.0183,20.4187,19.6179,20.0183,332,0.235,-0.9928,0.002591,-0.0375,0.0066
2024-03-05,AAPL240419C00179,AAPL,179.0,2024-04-19,C,21.8044,22.2405,21.3683,21.8044,23,0.265,0.8916,0.010066,-0.0595,0.1298
2024-03-05,AAPL240419P00179,AAPL,179.0,2024-04-19,P,1.0044,1.0245,0.9843,1.0044,315,0.265,-0.1084,0.010066,-0.0413,0.1298
2024-03-05,AAPL240419C00189,AAPL,189.0,2024-04-19,C,13.7034,13.9775,13.4293,13.7034,252,0.2575,0.7476,0.017778,-0.0822,0.2228
2024-03-05,AAPL240419P00189,AAPL,189.0,2024-04-19,P,2.842,2.8988,2.7852,2.842,145,0.2575,-0.2524,0.017778,-0.071,0.2228
2024-03-05,AAPL240419C00199,AAPL,199.0,2024-04-19,C,7.4112,7.5594,7.263,7.4112,345,0.25,0.5386,0.022765,-0.0906,0.277
2024-03-05,AAPL240419P00199,AAPL,199.0,2024-04-19,P,6.4883,6.6181,6.3585,6.4883,410,0.25,-0.4614,0.022765,-0.0904,0.277
2024-03-05,AAPL240419C00209,AAPL,209.0,2024-04-19,C,3.3085,3.3747,3.2423,3.3085,407,0.2425,0.3161,0.021029,-0.075,0.2482
2024-03-05,AAPL240419P00209,AAPL,209.0,2024-04-19,P,12.3241,12.5706,12.0776,12.3241,306,0.2425,-0.6839,0.021029,-0.0872,0.2482
2024-03-05,AAPL240419C00219,AAPL,219.0,2024-04-19,C,1.1671,1.1904,1.1438,1.1671,305,0.235,0.1439,0.013831,-0.0451,0.1582
2024-03-05,AAPL240419P00219,AAPL,219.0,2024-04-19,P,20.1213,20.5237,19.7189,20.1213,126,0.235,-0.8561,0.013831,-0.0674,0.1582
2024-03-06,AAPL240315C00177,AAPL,177.0,2024-03-15,C,19.7715,20.1669,19.3761,19.7715,379,0.265,0.9949,0.001809,-0.0308,0.0046
2024-03-06,AAPL240315P00177,AAPL,177.0,2024-03-15,P,0.0135,0.0138,0.0132,0.0135,36,0.265,-0.0051,0.001809,-0.0069,0.0046
2024-03-06,AAPL240315C00187,AAPL,187.0,2024-03-15,C,10.1533,10.3564,9.9502,10.1533,308,0.2575,0.9,0.022091,-0.1003,0.0542
2024-03-06,AAPL240315P00187,AAPL,187.0,2024-03-15,P,0.3829,0.3906,0.3752,0.3829,255,0.2575,-0.1,0.022091,-0.0803,0.0542
2024-03-06,AAPL240315C00197,AAPL,197.0,2024-03-15,C,2.9721,3.0315,2.9127,2.9721,97,0.25,0.4966,0.051705,-0.184,0.1231
2024-03-06,AAPL240315P00197,AAPL,197.0,2024-03-15,P,3.1894,3.2532,3.1256,3.1894,278,0.25,-0.5034,0.051705,-0.185,0.1231
2024-03-06,AAPL240315C00206,AAPL,206.0,2024-03-15,C,0.4276,0.4362,0.419,0.4276,332,0.2425,0.1184,0.026474,-0.0855,0.0611
2024-03-06,AAPL240315P00206,AAPL,206.0,2024-03-15,P,9.6338,9.8265,9.4411,9.6338,379,0.2425,-0.8816,0.026474,-0.1074,0.0611
2024-03-06,AAPL240315C00216,AAPL,216.0,2024-03-15,C,0.0141,0.0144,0.0138,0.0141,327,0.235,0.0061,0.002377,-0.0071,0.0053
2024-03-06,AAPL240315P00216,AAPL,216.0,2024-03-15,P,19.2079,19.5921,18.8237,19.2079,406,0.235,-0.9939,0.002377,-0.0363,0.0053
2024-03-06,AAPL240419C00177,AAPL,177.0,2024-04-19,C,21.5557,21.9868,21.1246,21.5557,440,0.265,0.8943,0.010105,-0.0587,0.1247
2024-03-06,AAPL240419P00177,AAPL,177.0,2024-04-19,P,0.9521,0.9711,0.9331,0.9521,204,0.265,-0.1057,0.010105,-0.0405,0.1247
2024-03-06,AAPL240419C00187,AAPL,187.0,2024-04-19,C,13.4339,13.7026,13.1652,13.4339,85,0.2575,0.7481,0.018156,-0.082,0.2177
2024-03-06,AAPL240419P00187,AAPL,187.0,2024-04-19,P,2.7701,2.8255,2.7147,2.7701,430,0.2575,-0.2519,0.018156,-0.0709,0.2177
2024-03-06,AAPL240419C00197,AAPL,197.0,2024-04-19,C,7.1592,7.3024,7.016,7.1592,358,0.25,0.5342,0.023299,-0.0905,0.2712
2024-03-06,AAPL240419P00197,AAPL,197.0,2024-04-19,P,6.4354,6.5641,6.3067,6.4354,134,0.25,-0.4658,0.023299,-0.0905,0.2712
2024-03-06,AAPL240419C00206,AAPL,206.0,2024-04-19,C,3.4089,3.4771,3.3407,3.4089,26,0.2425,0.3283,0.021839,-0.0763,0.2466
2024-03-06,AAPL240419P00206,AAPL,206.0,2024-04-19,P,11.631,11.8636,11.3984,11.631,303,0.2425,-0.6717,0.021839,-0.0876,0.2466
2024-03-06,AAPL240419C00216,AAPL,216.0,2024-04-19,C,1.1881,1.2119,1.1643,1.1881,495,0.235,0.1486,0.014449,-0.0461,0.1581
2024-03-06,AAPL240419P00216,AAPL,216.0,2024-04-19,P,19.3501,19.7371,18.9631,19.3501,368,0.235,-0.8514,0.014449,-0.0678,0.1581
2024-03-07,AAPL240315C00178,AAPL,178.0,2024-03-15,C,19.9824,20.382,19.5828,19.9824,66,0.265,0.9969,0.001227,-0.0289,0.0028
2024-03-07,AAPL240315P00178,AAPL,178.0,2024-03-15,P,0.0075,0.0076,0.0073,0.0075,107,0.265,-0.0031,0.001227,-0.0047,0.0028
2024-03-07,AAPL240315C00188,AAPL,188.0,2024-03-15,C,10.2805,10.4861,10.0749,10.2805,19,0.2575,0.9159,0.020472,-0.0961,0.0452
2024-03-07,AAPL240315P00188,AAPL,188.0,2024-03-15,P,0.2946,0.3005,0.2887,0.2946,235,0.2575,-0.0841,0.020472,-0.0751,0.0452
2024-03-07,AAPL240315C00198,AAPL,198.0,2024-03-15,C,2.9186,2.977,2.8602,2.9186,170,0.25,0.5072,0.05449,-0.1958,0.1168
2024-03-07,AAPL240315P00198,AAPL,198.0,2024-03-15,P,2.9217,2.9801,2.8633,2.9217,224,0.25,-0.4928,0.05449,-0.1962,0.1168
2024-03-07,AAPL240315C00208,AAPL,208.0,2024-03-15,C,0.2832,0.2889,0.2775,0.2832,87,0.2425,0.0877,0.022438,-0.073,0.0467
2024-03-07,AAPL240315P00208,AAPL,208.0,2024-03-15,P,10.2754,10.4809,10.0699,10.2754,221,0.2425,-0.9123,0.022438,-0.0968,0.0467
2024-03-07,AAPL240315C00218,AAPL,218.0,2024-03-15,C,0.0061,0.0062,0.006,0.0061,363,0.235,0.003,0.001325,-0.004,0.0027
2024-03-07,AAPL240315P00218,AAPL,218.0,2024-03-15,P,19.9874,20.3871,19.5877,19.9874,114,0.235,-0.997,0.001325,-0.0337,0.0027
2024-03-07,AAPL240419C00178,AAPL,178.0,2024-04-19,C,21.7348,22.1695,21.3001,21.7348,220,0.265,0.8977,0.009917,-0.0587,0.1211
2024-03-07,AAPL240419P00178,AAPL,178.0,2024-04-19,P,0.9094,0.9276,0.8912,0.9094,266,0.265,-0.1023,0.009917,-0.0402,0.1211
2024-03-07,AAPL240419C00188,AAPL,188.0,2024-04-19,C,13.565,13.8363,13.2937,13.565,406,0.2575,0.7532,0.018054,-0.0827,0.2142
2024-03-07,AAPL240419P00188,AAPL,188.0,2024-04-19,P,2.6808,2.7344,2.6272,2.6808,323,0.2575,-0.2468,0.018054,-0.0712,0.2142
2024-03-07,AAPL240419C00198,AAPL,198.0,2024-04-19,C,7.2342,7.3789,7.0895,7.2342,481,0.25,0.5393,0.023393,-0.092,0.2695
2024-03-07,AAPL240419P00198,AAPL,198.0,2024-04-19,P,6.2913,6.4171,6.1655,6.2913,251,0.25,-0.4607,0.023393,-0.0917,0.2695
2024-03-07,AAPL240419C00208,AAPL,208.0,2024-04-19,C,3.152,3.215,3.089,3.152,456,0.2425,0.311,0.021462,-0.0756,0.2398
2024-03-07,AAPL240419P00208,AAPL,208.0,2024-04-19,P,12.1504,12.3934,11.9074,12.1504,444,0.2425,-0.689,0.021462,-0.088,0.2398
2024-03-07,AAPL240419C00218,AAPL,218.0,2024-04-19,C,1.0709,1.0923,1.0495,1.0709,386,0.235,0.1371,0.013755,-0.0443,0.149
2024-03-07,AAPL240419P00218,AAPL,218.0,2024-04-19,P,20.0105,20.4107,19.6103,20.0105,382,0.235,-0.8629,0.013755,-0.0668,0.149
2024-03-08,AAPL240315C00178,AAPL,178.0,2024-03-15,C,20.0242,20.4247,19.6237,20.0242,41,0.265,0.9983,0.000761,-0.0272,0.0015
2024-03-08,AAPL240315P00178,AAPL,178.0,2024-03-15,P,0.0036,0.0037,0.0035,0.0036,371,0.265,-0.0017,0.000761,-0.0029,0.0015
2024-03-08,AAPL240315C00188,AAPL,188.0,2024-03-15,C,10.2512,10.4562,10.0462,10.2512,80,0.2575,0.9301,0.019003,-0.0914,0.0367
2024-03-08,AAPL240315P00188,AAPL,188.0,2024-03-15,P,0.221,0.2254,0.2166,0.221,275,0.2575,-0.0699,0.019003,-0.0695,0.0367
2024-03-08,AAPL240315C00198,AAPL,198.0,2024-03-15,C,2.7522,2.8072,2.6972,2.7522,116,0.25,0.5092,0.058226,-0.2086,0.1093
2024-03-08,AAPL240315P00198,AAPL,198.0,2024-03-15,P,2.7124,2.7666,2.6582,2.7124,297,0.25,-0.4908,0.058226,-0.2088,0.1093
2024-03-08,AAPL240315C00208,AAPL,208.0,2024-03-15,C,0.2179,0.2223,0.2135,0.2179,176,0.2425,0.0743,0.021156,-0.0687,0.0385
2024-03-08,AAPL240315P00208,AAPL,208.0,2024-03-15,P,10.1685,10.3719,9.9651,10.1685,349,0.2425,-0.9257,0.021156,-0.0932,0.0385
2024-03-08,AAPL240315C00218,AAPL,218.0,2024-03-15,C,0.0031,0.0032,0.003,0.0031,254,0.235,0.0017,0.000836,-0.0025,0.0015
2024-03-08,AAPL240315P00218,AAPL,218.0,2024-03-15,P,19.9441,20.343,19.5452,19.9441,279,0.235,-0.9983,0.000836,-0.0323,0.0015
2024-03-08,AAPL240419C00178,AAPL,178.0,2024-04-19,C,21.7392,22.174,21.3044,21.7392,202,0.265,0.9006,0.009823,-0.0584,0.1173
2024-03-08,AAPL240419P00178,AAPL,178.0,2024-04-19,P,0.868,0.8854,0.8506,0.868,170,0.265,-0.0994,0.009823,-0.0398,0.1173
2024-03-08,AAPL240419C00188,AAPL,188.0,2024-04-19,C,13.5349,13.8056,13.2642,13.5349,499,0.2575,0.7562,0.018142,-0.0831,0.2104
2024-03-08,AAPL240419P00188,AAPL,188.0,2024-04-19,P,2.6064,2.6585,2.5543,2.6064,98,0.2575,-0.2438,0.018142,-0.0715,0.2104
2024-03-08,AAPL240419C00198,AAPL,198.0,2024-04-19,C,7.1795,7.3231,7.0359,7.1795,245,0.25,0.5403,0.023655,-0.0929,0.2664
2024-03-08,AAPL240419P00198,AAPL,198.0,2024-04-19,P,6.1936,6.3175,6.0697,6.1936,477,0.25,-0.4597,0.023655,-0.0926,0.2664
2024-03-08,AAPL240419C00208,AAPL,208.0,2024-04-19,C,3.0978,3.1598,3.0358,3.0978,282,0.2425,0.3096,0.021663,-0.0763,0.2366
2024-03-08,AAPL240419P00208,AAPL,208.0,2024-04-19,P,12.0545,12.2956,11.8134,12.0545,185,0.2425,-0.6904,0.021663,-0.0887,0.2366
2024-03-08,AAPL240419C00218,AAPL,218.0,2024-04-19,C,1.0361,1.0568,1.0154,1.0361,289,0.235,0.1347,0.013743,-0.0442,0.1455
2024-03-08,AAPL240419P00218,AAPL,218.0,2024-04-19,P,19.9355,20.3342,19.5368,19.9355,191,0.235,-0.8653,0.013743,-0.0669,0.1455
2024-03-11,AAPL240315C00177,AAPL,177.0,2024-03-15,C,20.097,20.4989,19.6951,20.097,356,0.265,1.0,3.7e-05,-0.0244,0.0
2024-03-11,AAPL240315P00177,AAPL,177.0,2024-03-15,P,0.0001,0.0001,0.0001,0.0001,405,0.265,-0.0,3.7e-05,-0.0001,0.0
2024-03-11,AAPL240315C00187,AAPL,187.0,2024-03-15,C,10.1522,10.3552,9.9492,10.1522,454,0.2575,0.9754,0.010868,-0.0632,0.0119
2024-03-11,AAPL240315P00187,AAPL,187.0,2024-03-15,P,0.0498,0.0508,0.0488,0.0498,379,0.2575,-0.0246,0.010868,-0.039,0.0119
2024-03-11,AAPL240315C00197,AAPL,197.0,2024-03-15,C,2.1106,2.1528,2.0684,2.1106,358,0.25,0.5136,0.077334,-0.2705,0.0822
2024-03-11,AAPL240315P00197,AAPL,197.0,2024-03-15,P,2.0027,2.0428,1.9626,2.0027,339,0.25,-0.4864,0.077334,-0.2704,0.0822
2024-03-11,AAPL240315C00207,AAPL,207.0,2024-03-15,C,0.0525,0.0536,0.0514,0.0525,421,0.2425,0.0277,0.012721,-0.0405,0.0131
2024-03-11,AAPL240315P00207,AAPL,207.0,2024-03-15,P,9.9391,10.1379,9.7403,9.9391,364,0.2425,-0.9723,0.012721,-0.0674,0.0131
2024-03-11,AAPL240315C00217,AAPL,217.0,2024-03-15,C,0.0001,0.0001,0.0001,0.0001,145,0.235,0.0,4.2e-05,-0.0001,0.0
2024-03-11,AAPL240315P00217,AAPL,217.0,2024-03-15,P,19.8812,20.2788,19.4836,19.8812,322,0.235,-1.0,4.2e-05,-0.0298,0.0
2024-03-11,AAPL240419C00177,AAPL,177.0,2024-04-19,C,21.6809,22.1145,21.2473,21.6809,257,0.265,0.91,0.009515,-0.0571,0.1046
2024-03-11,AAPL240419P00177,AAPL,177.0,2024-04-19,P,0.7378,0.7526,0.723,0.7378,108,0.265,-0.09,0.009515,-0.0381,0.1046
2024-03-11,AAPL240419C00187,AAPL,187.0,2024-04-19,C,13.3667,13.634,13.0994,13.3667,500,0.2575,0.7656,0.018506,-0.0841,0.1976
2024-03-11,AAPL240419P00187,AAPL,187.0,2024-04-19,P,2.3704,2.4178,2.323,2.3704,136,0.2575,-0.2344,0.018506,-0.0719,0.1976
2024-03-11,AAPL240419C00197,AAPL,197.0,2024-04-19,C,6.9421,7.0809,6.8033,6.9421,152,0.25,0.5423,0.024642,-0.0956,0.2555
2024-03-11,AAPL240419P00197,AAPL,197.0,2024-04-19,P,5.8924,6.0102,5.7746,5.8924,295,0.25,-0.4577,0.024642,-0.095,0.2555
2024-03-11,AAPL240419C00207,AAPL,207.0,2024-04-19,C,2.8836,2.9413,2.8259,2.8836,162,0.2425,0.3024,0.022344,-0.0776,0.2247
2024-03-11,AAPL240419P00207,AAPL,207.0,2024-04-19,P,11.7807,12.0163,11.5451,11.7807,125,0.2425,-0.6976,0.022344,-0.0903,0.2247
2024-03-11,AAPL240419C00217,AAPL,217.0,2024-04-19,C,0.9081,0.9263,0.8899,0.9081,492,0.235,0.1249,0.013596,-0.0432,0.1325
2024-03-11,AAPL240419P00217,AAPL,217.0,2024-04-19,P,19.7518,20.1468,19.3568,19.7518,162,0.235,-0.8751,0.013596,-0.0662,0.1325
2024-03-12,AAPL240315C00183,AAPL,183.0,2024-03-15,C,20.7552,21.1703,20.3401,20.7552,404,0.265,1.0,3e-06,-0.0251,0.0
2024-03-12,AAPL240315P00183,AAPL,183.0,2024-03-15,P,0.0,0.0,0.0,0.0,157,0.265,-0.0,3e-06,-0.0,0.0
2024-03-12,AAPL240315C00193,AAPL,193.0,2024-03-15,C,10.7751,10.9906,10.5596,10.7751,370,0.2575,0.9903,0.005475,-0.0468,0.0048
2024-03-12,AAPL240315P00193,AAPL,193.0,2024-03-15,P,0.0158,0.0161,0.0155,0.0158,116,0.2575,-0.0097,0.005475,-0.0209,0.0048
2024-03-12,AAPL240315C00204,AAPL,204.0,2024-03-15,C,1.727,1.7615,1.6925,1.727,363,0.25,0.4841,0.08635,-0.32,0.0736
2024-03-12,AAPL240315P00204,AAPL,204.0,2024-03-15,P,1.9632,2.0025,1.9239,1.9632,370,0.25,-0.5159,0.08635,-0.3214,0.0736
2024-03-12,AAPL240315C00214,AAPL,214.0,2024-03-15,C,0.0206,0.021,0.0202,0.0206,260,0.2425,0.0133,0.007605,-0.0258,0.0063
2024-03-12,AAPL240315P00214,AAPL,214.0,2024-03-15,P,10.2527,10.4578,10.0476,10.2527,172,0.2425,-0.9867,0.007605,-0.0544,0.0063
2024-03-12,AAPL240315C00224,AAPL,224.0,2024-03-15,C,0.0,0.0,0.0,0.0,255,0.235,0.0,5e-06,-0.0,0.0
2024-03-12,AAPL240315P00224,AAPL,224.0,2024-03-15,P,20.228,20.6326,19.8234,20.228,188,0.235,-1.0,5e-06,-0.0307,0.0
2024-03-12,AAPL240419C00183,AAPL,183.0,2024-04-19,C,22.3588,22.806,21.9116,22.3588,296,0.265,0.9124,0.009138,-0.0589,0.1046
2024-03-12,AAPL240419P00183,AAPL,183.0,2024-04-19,P,0.7286,0.7432,0.714,0.7286,488,0.265,-0.0876,0.009138,-0.039,0.1046
2024-03-12,AAPL240419C00193,AAPL,193.0,2024-04-19,C,13.9854,14.2651,13.7057,13.9854,488,0.2575,0.7741,0.017762,-0.0866,0.1975
2024-03-12,AAPL240419P00193,AAPL,193.0,2024-04-19,P,2.3034,2.3495,2.2573,2.3034,417,0.2575,-0.2259,0.017762,-0.0735,0.1975
2024-03-12,AAPL240419C00204,AAPL,204.0,2024-04-19,C,6.9171,7.0554,6.7788,6.9171,379,0.25,0.534,0.024193,-0.0999,0.2612
2024-03-12,AAPL240419P00204,AAPL,204.0,2024-04-19,P,6.178,6.3016,6.0544,6.178,150,0.25,-0.466,0.024193,-0.0998,0.2612
2024-03-12,AAPL240419C00214,AAPL,214.0,2024-04-19,C,2.9061,2.9642,2.848,2.9061,157,0.2425,0.2994,0.021798,-0.0808,0.2283
2024-03-12,AAPL240419P00214,AAPL,214.0,2024-04-19,P,12.115,12.3573,11.8727,12.115,72,0.2425,-0.7006,0.021798,-0.0941,0.2283
2024-03-12,AAPL240419C00224,AAPL,224.0,2024-04-19,C,0.9331,0.9518,0.9144,0.9331,303,0.235,0.1256,0.013371,-0.0453,0.1357
2024-03-12,AAPL240419P00224,AAPL,224.0,2024-04-19,P,20.0901,20.4919,19.6883,20.0901,356,0.235,-0.8744,0.013371,-0.0691,0.1357
2024-03-13,AAPL240315C00181,AAPL,181.0,2024-03-15,C,20.6796,21.0932,20.266,20.6796,288,0.265,1.0,0.0,-0.0248,0.0
2024-03-13,AAPL240315P00181,AAPL,181.0,2024-03-15,P,0.0,0.0,0.0,0.0,204,0.265,-0.0,0.0,-0.0,0.0
2024-03-13,AAPL240315C00192,AAPL,192.0,2024-03-15,C,9.6884,9.8822,9.4946,9.6884,468,0.2575,0.9952,0.003614,-0.0395,0.0021
